job_id,title,city,experience_level,employment_type,salary_min,salary_max,skills,source_platform,salary_avg
752,Cloud Engineer,Bangalore,Entry,Internship,464361,647398,"AWS, Python, Docker, Kubernetes",Indeed,555879.5
753,Database Administrator,Remote,Mid,Internship,777723,889614,"Backup & Recovery, Oracle, MySQL",LinkedIn,833668.5
754,QA Engineer,Pune,Senior,Contract,1719324,1796908,"Automation, Manual Testing, Python, SQL",Glassdoor,1758116.0
755,Data Scientist,Noida,Entry,Full-time,324182,390485,"SQL, Statistics, Python, Pandas, Machine Learning",Glassdoor,357333.5
756,Machine Learning Engineer,Kolkata,Senior,Contract,2372241,2558279,"PyTorch, SQL, AWS, TensorFlow, Python",Glassdoor,2465260.0
757,Database Administrator,Noida,Senior,Full-time,2260709,2344033,"Linux, MySQL, Backup & Recovery, SQL, Oracle",Naukri,2302371.0
758,Database Administrator,Bangalore,Mid,Contract,793636,1085253,"Oracle, Linux",Naukri,939444.5
759,Data Scientist,Chennai,Entry,Full-time,437042,527229,"Machine Learning, Pandas",Indeed,482135.5
760,Machine Learning Engineer,Delhi,Mid,Full-time,1014818,1102270,"AWS, SQL, Python",Glassdoor,1058544.0
761,Web Developer,Mumbai,Mid,Contract,856268,906814,"Node.js, JavaScript",Naukri,881541.0
762,Data Scientist,Noida,Entry,Contract,381186,579497,"Machine Learning, Statistics, SQL, Python, Pandas",Glassdoor,480341.5
763,Cloud Engineer,Gurgaon,Senior,Contract,2141777,2230831,"AWS, Kubernetes, Azure, Python",Glassdoor,2186304.0
764,Business Analyst,Kolkata,Mid,Contract,1066638,1232793,"SQL, Excel, Power BI, Tableau",LinkedIn,1149715.5
765,QA Engineer,Delhi,Senior,Contract,2373047,2445369,"Automation, Selenium, SQL",LinkedIn,2409208.0
766,Cloud Engineer,Gurgaon,Entry,Full-time,472557,767971,"AWS, Docker, Python",LinkedIn,620264.0
767,Software Engineer,Remote,Senior,Full-time,2318922,2528005,"Git, Java, Python, React",Glassdoor,2423463.5
768,Machine Learning Engineer,Pune,Mid,Full-time,1050703,1239089,"SQL, PyTorch, Python, AWS",Glassdoor,1144896.0
769,Data Scientist,Pune,Senior,Full-time,1583084,1700076,"SQL, Machine Learning",Indeed,1641580.0
770,Business Analyst,Pune,Senior,Contract,1882184,1979752,"SQL, Power BI",LinkedIn,1930968.0
771,Business Analyst,Chennai,Entry,Internship,384991,502606,"SQL, Tableau, Communication, Power BI, Excel",Naukri,443798.5
772,Database Administrator,Kolkata,Senior,Full-time,1764736,1830630,"Linux, Oracle, SQL, MySQL",Glassdoor,1797683.0
773,Data Analyst,Mumbai,Mid,Internship,890495,1094156,"Excel, Tableau",LinkedIn,992325.5
774,Web Developer,Noida,Senior,Full-time,2249482,2352817,"JavaScript, CSS, HTML",Glassdoor,2301149.5
775,Cloud Engineer,Kolkata,Mid,Full-time,600524,863553,"Python, Docker, Kubernetes, AWS, Azure",Glassdoor,732038.5
776,Data Analyst,Delhi,Mid,Contract,799309,941431,"Tableau, Power BI, SQL",Indeed,870370.0
777,Data Engineer,Kolkata,Senior,Internship,1388146,1541772,"SQL, ETL",LinkedIn,1464959.0
778,Business Analyst,Remote,Entry,Contract,389819,606324,"Communication, Power BI, SQL, Excel",Indeed,498071.5
779,Machine Learning Engineer,Gurgaon,Entry,Full-time,481363,566418,"AWS, SQL",Indeed,523890.5
780,Data Analyst,Pune,Entry,Contract,482580,716945,"Python, SQL, Power BI, Tableau, Excel",Glassdoor,599762.5
781,Database Administrator,Hyderabad,Senior,Internship,1950708,2102092,"SQL, Oracle, MySQL",Indeed,2026400.0
782,Machine Learning Engineer,Gurgaon,Entry,Full-time,494810,549995,"PyTorch, TensorFlow, Python, SQL",LinkedIn,522402.5
783,Software Engineer,Gurgaon,Entry,Full-time,373598,552792,"Java, Python, SQL",Indeed,463195.0
784,Business Analyst,Delhi,Entry,Full-time,444647,545442,"SQL, Excel, Power BI",Glassdoor,495044.5
785,Data Scientist,Delhi,Entry,Contract,491076,746138,"SQL, Python, Machine Learning, Pandas",Naukri,618607.0
786,Cloud Engineer,Bangalore,Mid,Contract,952898,1250119,"Docker, Kubernetes",Glassdoor,1101508.5
787,Business Analyst,Hyderabad,Mid,Internship,789515,975110,"Excel, SQL",Glassdoor,882312.5
788,Web Developer,Kolkata,Mid,Internship,602704,755427,"JavaScript, HTML, Node.js",Glassdoor,679065.5
789,Data Analyst,Mumbai,Senior,Full-time,1724254,1825864,"Power BI, Tableau, SQL",Glassdoor,1775059.0
790,Data Scientist,Gurgaon,Entry,Full-time,455328,714314,"Machine Learning, SQL, Python, Statistics",Glassdoor,584821.0
791,Software Engineer,Bangalore,Mid,Contract,1016342,1128402,"React, Git",Indeed,1072372.0
792,Data Scientist,Gurgaon,Senior,Full-time,1327269,1617580,"Statistics, Machine Learning",LinkedIn,1472424.5
793,Data Scientist,Bangalore,Entry,Full-time,379028,589129,"Python, Pandas, Machine Learning, Statistics, SQL",Glassdoor,484078.5
794,Web Developer,Noida,Mid,Contract,994245,1152014,"Node.js, HTML, CSS",LinkedIn,1073129.5
795,Business Analyst,Noida,Mid,Internship,941270,1237052,"Communication, Power BI",LinkedIn,1089161.0
796,QA Engineer,Hyderabad,Entry,Full-time,456021,693008,"Automation, Manual Testing",LinkedIn,574514.5
797,QA Engineer,Kolkata,Entry,Internship,410364,586559,"Manual Testing, Automation, Selenium, SQL, Python",Indeed,498461.5
798,Data Engineer,Remote,Mid,Contract,941681,1189435,"ETL, SQL, Python, AWS",Glassdoor,1065558.0
799,Web Developer,Chennai,Senior,Internship,1216948,1402654,"HTML, CSS, JavaScript",Indeed,1309801.0
800,Cloud Engineer,Noida,Entry,Full-time,352526,570443,"AWS, Docker, Python",Indeed,461484.5
801,Database Administrator,Gurgaon,Senior,Contract,2387191,2525182,"Linux, Backup & Recovery, SQL, Oracle",Indeed,2456186.5
802,Database Administrator,Gurgaon,Entry,Full-time,467448,575912,"Linux, MySQL, SQL",Naukri,521680.0
803,Database Administrator,Chennai,Senior,Full-time,2039516,2137814,"Backup & Recovery, SQL",Glassdoor,2088665.0
804,Data Scientist,Bangalore,Mid,Full-time,752345,917795,"Pandas, Machine Learning, Python",LinkedIn,835070.0
805,Data Analyst,Mumbai,Entry,Full-time,357395,639492,"Excel, Power BI, Python, SQL",Indeed,498443.5
806,Data Engineer,Bangalore,Entry,Internship,326526,382029,"AWS, Python, SQL",Naukri,354277.5
807,Software Engineer,Gurgaon,Mid,Internship,1024404,1172013,"React, Git, SQL",Naukri,1098208.5
808,Data Scientist,Pune,Entry,Full-time,350248,539854,"Machine Learning, Pandas, Statistics, SQL, Python",Naukri,445051.0
809,Data Analyst,Remote,Senior,Contract,1816945,2073930,"Power BI, Excel, SQL",Naukri,1945437.5
810,Web Developer,Kolkata,Entry,Full-time,490656,561996,"Node.js, HTML, React, CSS, JavaScript",Glassdoor,526326.0
811,Database Administrator,Gurgaon,Senior,Internship,1984080,2171830,"Linux, Oracle, MySQL, Backup & Recovery, SQL",Naukri,2077955.0
812,Software Engineer,Mumbai,Entry,Full-time,403782,511085,"Git, React, SQL, Java",Glassdoor,457433.5
813,Machine Learning Engineer,Kolkata,Mid,Full-time,994066,1066093,"SQL, PyTorch, Python, AWS",LinkedIn,1030079.5
814,Database Administrator,Remote,Senior,Internship,2146132,2318697,"Linux, Backup & Recovery, MySQL, Oracle, SQL",Indeed,2232414.5
815,Business Analyst,Pune,Entry,Full-time,369631,588806,"Power BI, SQL",Glassdoor,479218.5
816,Web Developer,Kolkata,Senior,Internship,1677608,1753405,"HTML, JavaScript",LinkedIn,1715506.5
817,Data Analyst,Mumbai,Senior,Full-time,1890469,2006011,"Power BI, Excel, Tableau, SQL",Indeed,1948240.0
818,Cloud Engineer,Bangalore,Mid,Internship,1031126,1171993,"Kubernetes, AWS, Azure, Python, Docker",Indeed,1101559.5
819,Software Engineer,Mumbai,Entry,Full-time,435220,639099,"Git, SQL, Java, Python, React",Glassdoor,537159.5
820,Business Analyst,Noida,Senior,Internship,2143659,2417253,"Power BI, Excel",Naukri,2280456.0
821,QA Engineer,Delhi,Entry,Internship,472713,741419,"SQL, Manual Testing, Python, Automation",LinkedIn,607066.0
822,Business Analyst,Kolkata,Senior,Internship,1248737,1447524,"Excel, Tableau",Indeed,1348130.5
823,Machine Learning Engineer,Remote,Senior,Internship,1628248,1926942,"Python, SQL, AWS, TensorFlow, PyTorch",Glassdoor,1777595.0
824,Machine Learning Engineer,Gurgaon,Senior,Full-time,1559501,1636846,"Python, SQL, AWS",Indeed,1598173.5
825,Data Engineer,Hyderabad,Entry,Internship,353973,465062,"Spark, Python, SQL, AWS",Glassdoor,409517.5
826,Machine Learning Engineer,Bangalore,Senior,Internship,2061638,2214163,"Python, TensorFlow, PyTorch",Naukri,2137900.5
827,Business Analyst,Hyderabad,Mid,Full-time,668121,946304,"Power BI, Communication, Tableau",Glassdoor,807212.5
828,Database Administrator,Remote,Entry,Contract,353208,534928,"Backup & Recovery, MySQL, SQL, Oracle, Linux",Indeed,444068.0
829,Data Scientist,Remote,Mid,Contract,772433,1061063,"Statistics, Pandas, Machine Learning, Python, SQL",Naukri,916748.0
830,Web Developer,Gurgaon,Senior,Contract,1823795,1976316,"React, CSS, HTML",Indeed,1900055.5
831,QA Engineer,Noida,Senior,Internship,1584710,1817823,"Python, Selenium",Glassdoor,1701266.5
832,Software Engineer,Delhi,Entry,Contract,317496,550484,"Git, React, SQL",Indeed,433990.0
833,Data Scientist,Hyderabad,Mid,Contract,1001887,1256231,"Statistics, Pandas, Python, SQL",LinkedIn,1129059.0
834,Software Engineer,Bangalore,Senior,Full-time,1353502,1570977,"Git, SQL, React, Python, Java",Glassdoor,1462239.5
835,Business Analyst,Bangalore,Entry,Full-time,485886,776307,"Power BI, Communication, Excel",Indeed,631096.5
836,Database Administrator,Hyderabad,Entry,Contract,414746,501513,"Backup & Recovery, MySQL, SQL, Oracle, Linux",Naukri,458129.5
837,Data Engineer,Hyderabad,Mid,Full-time,640677,866678,"ETL, SQL",Glassdoor,753677.5
838,Database Administrator,Pune,Mid,Contract,618059,902071,"Linux, SQL, Backup & Recovery",Naukri,760065.0
839,Cloud Engineer,Hyderabad,Senior,Contract,1846602,2012990,"Python, AWS",Glassdoor,1929796.0
840,Data Analyst,Mumbai,Mid,Internship,1076450,1188981,"SQL, Tableau, Excel",Naukri,1132715.5
841,Data Analyst,Chennai,Entry,Contract,475361,541921,"SQL, Excel, Power BI",Naukri,508641.0
842,Data Engineer,Noida,Entry,Internship,384588,581927,"Spark, SQL, ETL",LinkedIn,483257.5
843,Business Analyst,Hyderabad,Mid,Full-time,655514,798988,"Excel, SQL, Tableau, Power BI",Naukri,727251.0
844,Data Analyst,Mumbai,Mid,Full-time,634611,857091,"Tableau, Power BI, SQL, Python",Glassdoor,745851.0
845,Software Engineer,Delhi,Mid,Full-time,973571,1164127,"SQL, Java, React",Glassdoor,1068849.0
846,Machine Learning Engineer,Noida,Senior,Internship,1567695,1784249,"SQL, Python, TensorFlow, AWS",Naukri,1675972.0
847,QA Engineer,Gurgaon,Senior,Contract,1687431,1869399,"Manual Testing, Selenium",Glassdoor,1778415.0
848,QA Engineer,Delhi,Entry,Contract,412328,660835,"Automation, Selenium, Python",Naukri,536581.5
849,Data Engineer,Gurgaon,Mid,Full-time,679519,828019,"Python, SQL, ETL",Indeed,753769.0
850,QA Engineer,Chennai,Mid,Internship,766481,985197,"Automation, Python",Naukri,875839.0
851,Web Developer,Mumbai,Entry,Internship,363504,467457,"CSS, Node.js",Indeed,415480.5
852,QA Engineer,Kolkata,Mid,Full-time,831924,1047017,"Selenium, Python",Indeed,939470.5
853,Data Scientist,Bangalore,Entry,Full-time,332915,406969,"Pandas, SQL, Python",Naukri,369942.0
854,Cloud Engineer,Noida,Entry,Internship,343033,582215,"Azure, Kubernetes, AWS",Glassdoor,462624.0
855,QA Engineer,Delhi,Entry,Contract,417511,634130,"SQL, Python, Selenium",Indeed,525820.5
856,Machine Learning Engineer,Noida,Mid,Internship,831408,992215,"TensorFlow, SQL, Python, AWS, PyTorch",Naukri,911811.5
857,Data Scientist,Remote,Mid,Contract,980972,1077030,"Statistics, Pandas, SQL, Machine Learning",Naukri,1029001.0
858,Web Developer,Kolkata,Mid,Full-time,774710,860533,"CSS, Node.js, HTML, JavaScript, React",Glassdoor,817621.5
859,Cloud Engineer,Chennai,Senior,Internship,2072038,2368528,"Docker, Kubernetes, Azure, Python, AWS",Glassdoor,2220283.0
860,Business Analyst,Hyderabad,Entry,Contract,342562,443477,"Power BI, Tableau, Communication, Excel, SQL",Glassdoor,393019.5
861,Data Analyst,Noida,Senior,Contract,1717559,1831090,"SQL, Power BI, Python, Tableau, Excel",Glassdoor,1774324.5
862,Web Developer,Gurgaon,Senior,Internship,1718866,1926715,"HTML, Node.js, React",Naukri,1822790.5
863,Business Analyst,Remote,Mid,Contract,1077075,1176573,"Excel, Communication, Tableau, Power BI, SQL",LinkedIn,1126824.0
864,QA Engineer,Noida,Mid,Full-time,933541,1133647,"Manual Testing, SQL, Python, Selenium",LinkedIn,1033594.0
865,Business Analyst,Delhi,Senior,Full-time,2231218,2281631,"SQL, Communication",LinkedIn,2256424.5
866,Cloud Engineer,Delhi,Mid,Full-time,692485,840697,"Azure, Python, Kubernetes",Glassdoor,766591.0
867,Data Engineer,Hyderabad,Senior,Contract,1645798,1744461,"Python, SQL, Spark",Glassdoor,1695129.5
868,Web Developer,Gurgaon,Mid,Contract,687097,758018,"HTML, React, Node.js, CSS",LinkedIn,722557.5
869,Data Scientist,Bangalore,Mid,Internship,854381,1080752,"Python, Pandas",Naukri,967566.5
870,Web Developer,Remote,Entry,Full-time,355330,542256,"React, JavaScript",LinkedIn,448793.0
871,Database Administrator,Chennai,Mid,Internship,794398,1023143,"Backup & Recovery, MySQL, Linux, Oracle",Glassdoor,908770.5
872,Business Analyst,Bangalore,Senior,Internship,1410087,1460895,"Communication, Excel, SQL, Power BI, Tableau",Indeed,1435491.0
873,Software Engineer,Gurgaon,Mid,Contract,816597,1039671,"Java, SQL, React",Glassdoor,928134.0
874,Machine Learning Engineer,Chennai,Entry,Full-time,459059,636077,"AWS, Python, TensorFlow, PyTorch, SQL",Glassdoor,547568.0
875,Data Scientist,Noida,Senior,Contract,1609106,1845737,"Pandas, Python, Statistics",Indeed,1727421.5
876,Database Administrator,Delhi,Entry,Full-time,416991,497315,"Oracle, MySQL, SQL, Backup & Recovery, Linux",Glassdoor,457153.0
877,Data Scientist,Noida,Entry,Full-time,385590,672213,"Machine Learning, SQL, Pandas, Statistics, Python",LinkedIn,528901.5
878,Data Scientist,Pune,Senior,Full-time,1897934,2176507,"Pandas, Python, Machine Learning",Glassdoor,2037220.5
879,Machine Learning Engineer,Noida,Mid,Full-time,717205,835124,"PyTorch, Python",Glassdoor,776164.5
880,Data Scientist,Chennai,Entry,Contract,330436,530602,"SQL, Machine Learning, Pandas, Python",Naukri,430519.0
881,Web Developer,Remote,Entry,Internship,411070,544862,"CSS, Node.js, HTML, React",Naukri,477966.0
882,Data Analyst,Gurgaon,Senior,Full-time,1822484,2091955,"Python, Tableau, SQL",Indeed,1957219.5
883,QA Engineer,Pune,Mid,Contract,767845,898819,"SQL, Python",LinkedIn,833332.0
884,Software Engineer,Delhi,Mid,Full-time,1024783,1162114,"Python, React, SQL",Glassdoor,1093448.5
885,Data Analyst,Gurgaon,Entry,Internship,472818,761991,"SQL, Python, Excel",Glassdoor,617404.5
886,Business Analyst,Gurgaon,Senior,Internship,2020118,2088946,"Power BI, Excel, Tableau, Communication",Indeed,2054532.0
887,Data Scientist,Chennai,Entry,Contract,379711,549650,"Pandas, SQL, Statistics",LinkedIn,464680.5
888,Database Administrator,Pune,Mid,Full-time,1021715,1267898,"SQL, Backup & Recovery, Linux",Naukri,1144806.5
889,QA Engineer,Pune,Entry,Internship,478112,748748,"Selenium, Automation, Manual Testing",Glassdoor,613430.0
890,Database Administrator,Bangalore,Entry,Contract,470419,609151,"MySQL, Linux, SQL, Backup & Recovery, Oracle",LinkedIn,539785.0
891,Software Engineer,Gurgaon,Mid,Contract,912557,1007773,"Java, Git, SQL, Python, React",Indeed,960165.0
892,Database Administrator,Bangalore,Mid,Full-time,643325,725320,"Oracle, MySQL, SQL, Linux, Backup & Recovery",LinkedIn,684322.5
893,Data Scientist,Pune,Senior,Internship,2109443,2237657,"Python, Machine Learning, Pandas",Glassdoor,2173550.0
894,Cloud Engineer,Noida,Entry,Internship,445767,710059,"AWS, Python, Kubernetes, Docker, Azure",LinkedIn,577913.0
895,QA Engineer,Pune,Senior,Contract,2137915,2397764,"Selenium, Automation, Python, SQL",LinkedIn,2267839.5
896,Data Engineer,Kolkata,Entry,Full-time,322180,404873,"ETL, SQL, AWS, Python",Indeed,363526.5
897,Software Engineer,Bangalore,Mid,Contract,880023,1046656,"React, Git, SQL",Indeed,963339.5
898,Machine Learning Engineer,Chennai,Senior,Contract,1407637,1631338,"TensorFlow, Python",Naukri,1519487.5
899,Software Engineer,Delhi,Entry,Full-time,457848,652570,"React, SQL, Python",Naukri,555209.0
900,Data Engineer,Remote,Senior,Full-time,2353116,2469954,"AWS, SQL, Spark, ETL",Glassdoor,2411535.0
901,Data Scientist,Noida,Mid,Contract,706830,775326,"SQL, Machine Learning, Statistics, Python",Naukri,741078.0
902,Business Analyst,Chennai,Entry,Internship,306792,515024,"SQL, Power BI, Tableau",Glassdoor,410908.0
903,Cloud Engineer,Kolkata,Entry,Full-time,386339,604157,"Docker, Python",Glassdoor,495248.0
904,Web Developer,Mumbai,Entry,Full-time,325676,474545,"React, HTML, Node.js",Indeed,400110.5
905,Data Engineer,Delhi,Senior,Full-time,2309309,2450771,"Spark, ETL, AWS, Python",Glassdoor,2380040.0
906,Data Analyst,Chennai,Entry,Full-time,390485,651795,"Python, Excel, Tableau, SQL, Power BI",Glassdoor,521140.0
907,Data Engineer,Noida,Entry,Full-time,490164,707724,"SQL, AWS, ETL, Spark",Indeed,598944.0
908,Data Engineer,Chennai,Mid,Contract,750376,872681,"Spark, SQL, AWS, Python, ETL",Glassdoor,811528.5
909,Business Analyst,Hyderabad,Mid,Full-time,982705,1095629,"Excel, SQL",LinkedIn,1039167.0
910,Data Scientist,Delhi,Senior,Full-time,2089158,2316638,"Statistics, Pandas, Machine Learning",Glassdoor,2202898.0
911,Cloud Engineer,Hyderabad,Senior,Full-time,1598844,1887627,"Kubernetes, Docker",Glassdoor,1743235.5
912,Software Engineer,Kolkata,Senior,Contract,2140891,2235070,"Python, Java, React",LinkedIn,2187980.5
913,Data Engineer,Chennai,Senior,Internship,2239155,2388532,"ETL, Python, SQL",LinkedIn,2313843.5
914,Software Engineer,Hyderabad,Senior,Internship,2213185,2340136,"Python, Java, SQL, React",Indeed,2276660.5
915,Software Engineer,Kolkata,Mid,Internship,1067923,1279862,"Java, SQL, React, Python, Git",LinkedIn,1173892.5
916,Web Developer,Hyderabad,Mid,Internship,1066719,1306100,"React, JavaScript, HTML",LinkedIn,1186409.5
917,Data Scientist,Gurgaon,Mid,Full-time,877398,1062223,"Statistics, Python, SQL",Naukri,969810.5
918,Data Analyst,Delhi,Entry,Internship,403640,551762,"Power BI, Python, SQL, Excel",Naukri,477701.0
919,Data Scientist,Gurgaon,Mid,Full-time,785460,1031305,"Python, Machine Learning, Statistics, Pandas, SQL",Naukri,908382.5
920,Software Engineer,Bangalore,Mid,Internship,820754,1065769,"Java, Python, SQL, React",Naukri,943261.5
921,Database Administrator,Delhi,Senior,Internship,2225649,2419860,"MySQL, Backup & Recovery, Oracle, Linux, SQL",LinkedIn,2322754.5
922,Data Scientist,Bangalore,Entry,Full-time,390209,571281,"SQL, Python",Naukri,480745.0
923,Machine Learning Engineer,Remote,Mid,Internship,851759,977640,"SQL, Python, TensorFlow, AWS",LinkedIn,914699.5
924,QA Engineer,Kolkata,Entry,Full-time,373698,624691,"SQL, Manual Testing",Naukri,499194.5
925,Business Analyst,Gurgaon,Entry,Contract,491484,673167,"Excel, Tableau, SQL",LinkedIn,582325.5
926,Data Scientist,Noida,Entry,Internship,350378,643935,"Statistics, Python, Machine Learning",LinkedIn,497156.5
927,Software Engineer,Bangalore,Entry,Internship,437618,567950,"Python, SQL, React",Glassdoor,502784.0
928,Database Administrator,Kolkata,Entry,Contract,313541,443308,"Backup & Recovery, Oracle",Glassdoor,378424.5
929,Web Developer,Noida,Mid,Internship,1069293,1131759,"HTML, Node.js, React",Naukri,1100526.0
930,Machine Learning Engineer,Delhi,Entry,Internship,458996,535410,"TensorFlow, PyTorch, AWS, SQL, Python",Glassdoor,497203.0
931,Web Developer,Hyderabad,Entry,Contract,444642,696614,"JavaScript, Node.js, React",LinkedIn,570628.0
932,Machine Learning Engineer,Remote,Senior,Full-time,1778702,1883760,"Python, AWS, SQL, PyTorch, TensorFlow",Indeed,1831231.0
933,QA Engineer,Mumbai,Senior,Contract,2134847,2427461,"Selenium, SQL",Naukri,2281154.0
934,Web Developer,Gurgaon,Senior,Contract,1522274,1583758,"CSS, React, JavaScript",Naukri,1553016.0
